Genera;Species;Autor;Department;Province;Municipal;Location;Year;Colector;Collection;Latitude;Longitude;Lat;Long;High;Fount_Geo;Ecoregion;SubEco;References
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.82998;-64.44855;"14°49'47.92""S";"64°26'54.77""W";168;Original;Sabanas Inundables;SILM;GBIF
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Cochabamba;Carrasco;Puerto Villarroel;Cochabamba, 67.5 km NE, Est Biol Valle del Sajita, University de San Simon;1999;Hanley, Rodney;KU;-17.109167;-64.797778;"17°6'33""S";"64°47'52""W";300;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Cochabamba;Chapare;Villa Tunari;Villa Tunari;1999;Hanley, Rodney;KU;-16.973889;-65.410556;"16°58'26""S";"65°24'38""W";430;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Beni ;Yacuma;Santa Ana (de Yacuma);Beni Biological Station, approx 40 km NE of San Borja, Palm Camp;1988;Brooks, Robert;;-14.640067;-66.300683;"14°38'24.24""S";"66°18'2.45""W";180;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";561;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneura) williana ;Friese, 1900;Beni ;Vaca Díez;Riberalta;Santa Rosa del Ivon;1922;W.M. Mann;;-11.2296214;-66.1357695;"11°13'46.63""S";"66°8'8.77""W";150;Geo;Sudoeste de la Amazonía;BAPa;Schwarz, 1838
Trigona;Trigona (Aphaneura) williana ;Friese, 1900;Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo-C;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Aphaneura) williana ;Friese, 1900;Beni ;Iténez;Magdalena;Rio Itenez (5 km SW of Costa Marques);1964;John K. Bouseman & John Lussenhop;;-12.531146;-64.278655;"12°31'52.12""S";"64°16'43.15""W";132;Geo-C;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneura) williana ;Friese, 1900;Beni ;Iténez;Magdalena;Versalles;1964;John K. Bouseman & John Lussenhop;;-12.6590504;-63.3772907;"12°39'32.58""S";"63°22'38.24""W";146;Geo-C;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneura) williana ;Friese, 1900;Beni ;General José Ballivián;Reyes;[Puerto] Cavinas, Rio Beni;1922;W.M. Mann;;-12.53248626;-66.91474948;"12°31'56.95""S";"66°54'53.09""W";157;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;;1952;Kempff, N.M.;;-17.79985112;-63.1666593;"17°47'59.46""S";"63°9'59.97""W";416;Geo;Gran Chaco;Gcha;Kempff, 1968
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);La Paz;Larecaja;Mapiri;Mapiri;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);Santa Cruz;Ichilo;Buena Vista;Buena Vista;1951;Prosen A.F.;;-17.45858458;-63.65885138;"17°27'30.9""S";"63°39'31.86""W";394;Geo;Sudoeste de la Amazonía;BAPr;Almeida, 1992
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);Beni ;Marbán;Loreto;Loreto;1962;Kempff, N.M.;;-15.19458497;-64.75901344;"15°11'40.5""S";"64°45'32.44""W";162;Geo;Sabanas Inundables;SILM;Almeida, 1992
Trigona;Trigona (Aphaneuropsis) cilipes ;(Fabricius, 1804);Cochabamba;Chapare;Villa Tunari;Chipiriri ;1953;;;-16.916313;-65.398974;"16°54'58.72""S";"65°23'56.3""W";262;Geo;Sudoeste de la Amazonía;BAPr;Almeida, 1992
Trigona;Trigona (Aphaneuropsis) lacteipennis;Friese, 1900;Beni ;Vaca Díez;Riberalta;Riberalta;1922;W.M. Mann;;-11.128889;-66.130833;"11°7'44""S";"66°7'50.99""W";143;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneuropsis) lacteipennis;Friese, 1901;La Paz;Sur Yungas;Palos Blancos;Alto Rio Beni, S of Rio Inicua;1976;Peña L.;;-15.2952614;-67.4743027;"15°17'42.94""S";"67°28'27.48""W";341;Geo-C;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Dichrotrigona) dimidiata ;Smith, 1854;Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Dichrotrigona) dimidiata ;Smith, 1854;Santa Cruz;Ichilo;Buena Vista;Buena Vista;1999;Parker F.D.;;-17.47797252;-63.66055495;"17°28'40.7""S";"63°39'37.99""W";348;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Dichrotrigona) dimidiata ;Smith, 1854;La Paz;Larecaja;Mapiri;Mapiri;1900;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Dichrotrigona) dimidiata ;Smith, 1854;Cochabamba;Carrasco;Puerto Villarroel;Villa Montes Florida (Ivirgarzama);2021;Cespedes-Llave A.A.;IEB-LAB;-17.057537;-64.996651;"17°3'27.13""S";"64°59'47.94""W";271;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Carrasco;Puerto Villarroel;Cochabamba, 67.5 km NE, Est Biol Valle del Sajita, University de San Simon;1999;Genier, Francois;KU;-17.109167;-64.797778;"17°6'33""S";"64°47'52""W";300;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 16.7 km W, Villa Tunari,  Avispas;1999;Genier, Francois;KU;-17.020278;-65.546111;"17°1'13""S";"65°32'45.99""W";500;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 124 km E, Yungas, Villa Tunari Rd;1999;Hanley, Rodney;KU;-17.020278;-65.546111;"17°1'13""S";"65°32'45.99""W";500;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 117 km E, at Lagunitas;1999;Genier, Francois;KU;-17.106111;-65.6825;"17°6'21.99""S";"65°40'57""W";1000;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 117 km E, Yungas, Villa Tunari Rd;1999;Hanley, Rodney;KU;-17.108889;-65.686667;"17°6'32""S";"65°41'12""W";1040;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 109 km E, Yungas, Villa Tunari Rd;1999;Hanley, Rodney;KU;-17.147222;-65.708056;"17°8'49.99""S";"65°42'29""W";1480;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 109 km E, Yungas, Villa Tunari Rd;1999;Genier, Francois;KU;-17.147778;-65.715;"17°8'52""S";"65°42'54""W";1400;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Cochabamba;Chapare;Villa Tunari;Cochabamba, 105 km E, Yungas, nr Rio Carmen Mayu, Villa Tunari Rd;1999;Genier, Francois;KU;-17.146389;-65.731944;"17°8'47""S";"65°43'54.99""W";1748;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) fulviventris;Guérin, 1844;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";561;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;La Paz;Sur Yungas;Palos Blancos;Covendo;1921;W.M. Mann;;-15.7920767;-66.9768875;"15°47'31.47""S";"66°58'36.79""W";516;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Santa Cruz;Chiquitos;Roboré;Roboré;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";258;Original;Cerrado;CeCha;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Cochabamba;Chapare;Villa Tunari;Cochabamba, 109 km E, Yungas, Villa Tunari Rd;1999;Genier, Francois;;-17.147778;-65.715;"17°8'52""S";"65°42'54""W";1430;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Cochabamba;Chapare;Villa Tunari;Cochabamba, 109 km E, Yungas, Villa Tunari Rd;1999;Hanley R.;;-17.147222;-65.708056;"17°8'49.99""S";"65°42'29""W";1277;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Cochabamba;Chapare;Villa Tunari;El Palmar;1950;Zischka, M;;-17.109988;-65.549448;"17°6'35.95""S";"65°32'58.01""W";900;Geo-C;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Cochabamba;Carrasco;Puerto Villarroel;Cochabamba, 67.5 km NE, Est Biol Valle del Sajita, University de San Simon;1999;Genier, Francois;;-17.108179;-64.779817;"17°6'29.44""S";"64°46'47.34""W";230;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Cochabamba;Carrasco;Puerto Villarroel;Rio Sajta (in the 'Chapare');;Arriagada;;-16.866667;-64.766667;"16°52'0""S";"64°46'0""W";200;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;La Paz;Larecaja;Teoponte;Uyapi (Guanay);;Gerlach P. ;;-15.41678411;-67.76690122;"15°25'0.42""S";"67°46'0.84""W";1241;Original;Yungas;YUN;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Koilotrigona) guianae ;Cockerell, 1910;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;;Miller K. B. ;;-14.441528;-67.528889;"14°26'29.5""S";"67°31'44""W";209;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Ktinotrofia) albipennis ;Almeida, 1995;Cochabamba;Chapare;Villa Tunari;;1949;Zischka, M;;-17.058136;-65.464573;"17°3'29.28""S";"65°27'52.46""W";400;Geo;Sudoeste de la Amazonía;BASu;Ribeiro, 2021
Trigona;Trigona (Ktinotrofia) albipennis ;Almeida, 1995;Cochabamba;Carrasco;Puerto Villarroel;Rio Sajta (in the 'Chapare');1999;Genier, Francois;;-17.10918327;-64.79774466;"17°6'33.05""S";"64°47'51.88""W";224;Original;Sudoeste de la Amazonía;BAPr;A.B.E.L.H.A., 2016
Trigona;Trigona (Ktinotrofia) albipennis ;Almeida, 1995;Pando;Nicolás Suárez;Bella Flor;;;;;-10.341448;-67.195571;"10°20'29.21""S";"67°11'44.05""W";129;Geo-C;Sudoeste de la Amazonía;BAPa;GBIF
Trigona;Trigona (Ktinotrofia) fuscipennis;Friese, 1900;Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Trigona;Trigona (Ktinotrofia) fuscipennis;Friese, 1900;Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Trigona;Trigona (Ktinotrofia) fuscipennis;Friese, 1900;Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Trigona;Trigona (Ktinotrofia) fuscipennis;Friese, 1900;Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Murillo;Nuestra Señora de La Paz;Zongo;;;;-16.100286;-68.052222;"16°6'1.02""S";"68°3'7.99""W";1939;Geo;Yungas;YUN;Camargo, 1988
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Sur Yungas;Palos Blancos;Huachi;1921;W.M. Mann;;-15.46279174;-67.07477695;"15°27'46.05""S";"67°4'29.19""W";1067;Geo;Yungas;YUN;Schwarz, 1932
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Caranavi;Alto Beni;Santa Elena (Colonia Santa Elena);1921;W.M. Mann;;-15.589727;-67.342192;"15°35'23.01""S";"67°20'31.89""W";425;Geo;Yungas;YUN;Schwarz, 1932
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Sur Yungas;Palos Blancos;Covendo;1921;W.M. Mann;;-15.7920767;-66.9768875;"15°47'31.47""S";"66°58'36.79""W";516;Geo;Yungas;YUN;Schwarz, 1932
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Sur Yungas;La Asunta;San Fernando (Rapidos);1921;W.M. Mann;;-15.8972212;-67.2426441;"15°53'49.99""S";"67°14'33.51""W";719;Geo;Yungas;YUN;Schwarz, 1932
Trigona;Trigona (Necrotrigona) crassipes;(Fabricius, 1793);La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Beni ;General José Ballivián;Puerto Menor de Rurrenabaque;Rurrenabaque_ Rio Colorado;1921;W.M. Mann;;-14.8758333;-67.1144444;"14°52'33""S";"67°6'52""W";266;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Pando;Federico Román;Villa Nueva;Rio Negro;1921;W.M. Mann;;-10.57360705;-66.10797252;"10°34'24.98""S";"66°6'28.7""W";120;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Santa Cruz;Chiquitos;Roboré;;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";258;Original;Cerrado;CeCha;GBIF
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Beni ;Iténez;Magdalena;Rio Itenez (5 km SW of Costa Marques);1964;John K. Bouseman & John Lussenhop;;-12.531146;-64.278655;"12°31'52.12""S";"64°16'43.15""W";132;Geo-C;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Necrotrigona) hypogea ;Silvestri, 1902;Beni ;Yacuma;Santa Ana (de Yacuma);Beni Biological Station, approx 40 km NE of San Borja, Palm Camp;1988;Brooks, Robert;;-14.64005157;-66.30065215;"14°38'24.18""S";"66°18'2.34""W";180;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Santa Cruz;Chiquitos;San José;San Jose de Chiquitos;1949;Kerr, W.E.;;-17.84344884;-60.73390291;"17°50'36.41""S";"60°44'2.05""W";294;Geo;Cerrado;CeCha;Moure, 1950
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;La Paz;Abel Iturralde;San Buenaaventura;Tumupasa;1921;W.M. Mann;;-14.1527035;-67.8977206;"14°9'9.73""S";"67°53'51.79""W";598;Geo;Sudoeste de la Amazonía;BASu;Schwarz, 1948
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;La Paz;Caranavi;Alto Beni;Santa Elena (Colonia Santa Elena);1921;W.M. Mann;;-15.589727;-67.342192;"15°35'23.01""S";"67°20'31.89""W";425;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;La Paz;Abel Iturralde;Ixiamas;Ixiamas;1921;W.M. Mann;;-13.7679865;-68.1262491;"13°46'4.75""S";"68°7'34.49""W";263;Geo;Cerrado;CePac;Schwarz, 1948
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Beni ;Vaca Díez;Guayaramerín;Cachuela Esperanza (Río Beni);1921;W.M. Mann;;-10.5373984;-65.57911163;"10°32'14.63""S";"65°34'44.8""W";117;Geo;Sudoeste de la Amazonía;BAPa;Schwarz, 1948
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Santa Cruz;Chiquitos;Roboré;;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";258;Original;Cerrado;CeCha;GBIF
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Beni ;Yacuma;Santa Ana (de Yacuma);Beni Biological Station, approx 40 km NE of San Borja, Palm Camp;1988;Brooks, Robert;;-14.64005157;-66.30065215;"14°38'24.18""S";"66°18'2.34""W";180;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Nostotrigona) recursa ;Smith, 1863;Beni ;General José Ballivián;Puerto Menor de Rurrenabaque;Rurrenabaque;1956;;;-14.4422;-67.5283;"14°26'31.91""S";"67°31'41.88""W";211;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Pando;Madre de Dios;San Lorenzo;Blanca Flor (Río Beni);1922;W.M. Mann;;-11.72513181;-66.9330367;"11°43'30.47""S";"66°55'58.93""W";180;Geo;Sudoeste de la Amazonía;BAPa;Schwarz, 1948
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Beni ;Vaca Díez;Riberalta;Ivon;1921;W.M. Mann;;-11.128889;-66.130833;"11°7'44""S";"66°7'50.99""W";143;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5607398;-66.9037799;"12°33'38.66""S";"66°54'13.6""W";158;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Santa Cruz;Florida;Samaipata;Warnes (Samaipata);1954;Munro J.;;-18.178447;-63.873724;"18°10'42.4""S";"63°52'25.4""W";1644;Geo-C;Bosque Tucumano - Boliviano;BTBo;GBIF
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Trigona) amalthea ;(Olivier, 1789);Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);Pando;Nicolás Suárez;Cobija;Cobija;1956;Fritz, M;;-11.034;-68.778;"11°2'2.4""S";"68°46'40.8""W";213;Original;Sudoeste de la Amazonía;BAPa;GBIF
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);Cochabamba;Chapare;Villa Tunari;Locotal;1952;Walz F.H.;;-17.1886224;-65.80721903;"17°11'19.04""S";"65°48'25.98""W";1200;Geo-C;Yungas;YUN;GBIF
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Sur Yungas;Palos Blancos;Covendo;1921;W.M. Mann;;-15.7920767;-66.9768875;"15°47'31.47""S";"66°58'36.79""W";516;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Sur Yungas;Palos Blancos;Huachi;1921;W.M. Mann;;-15.46279174;-67.07477695;"15°27'46.05""S";"67°4'29.19""W";1067;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Abel Iturralde;San Buenaaventura;Tumupasa;1921;W.M. Mann;;-14.1527035;-67.8977206;"14°9'9.73""S";"67°53'51.79""W";598;Geo;Sudoeste de la Amazonía;BASu;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Abel Iturralde;Ixiamas;Ixiamas;1921;W.M. Mann;;-13.7679865;-68.1262491;"13°46'4.75""S";"68°7'34.49""W";263;Geo;Cerrado;CePac;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);Beni ;Vaca Díez;Riberalta;Ivon;1921;W.M. Mann;;-11.128889;-66.130833;"11°7'44""S";"66°7'50.99""W";143;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Trigona) amazonensis;(Ducke, 1916);La Paz;Larecaja;Mapiri;Mapiri;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;La Paz;Larecaja;Mapiri;;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Santa Cruz;Ichilo;Buena Vista;Buena Vista, 3.7 km SSE, Hotel Flora Y Fauna;2002;Leschen, Richard;;-17.499167;-63.5525;"17°29'57""S";"63°33'9""W";386;Original;Bosque Seco Chiquitano;BSChi;GBIF
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Cochabamba;Chapare;Villa Tunari;Cochabamba, 109 km E, Yungas, Villa Tunari Rd;1999;Genier, Francois;;-17.147778;-65.715;"17°8'52""S";"65°42'54""W";1430;Original;Yungas;YUN;GBIF
